id,age,income,gender,marital,numkids,numcards,howpaid,mortgage,storecar,loans,risk,income1k
101171,20,20478,2,2,2,2,2,2,2,1,1,20.478
102789,25,20473,2,3,1,1,2,1,2,1,2,20.473
103533,48,20472,1,1,2,5,2,1,5,2,2,20.472
102050,20,20467,2,3,1,3,2,2,1,1,2,20.467
101623,23,20456,2,2,2,2,2,2,3,2,2,20.456
102178,21,20453,2,3,0,2,1,1,2,1,2,20.453
103437,47,20452,1,1,2,5,2,2,3,2,2,20.452
103845,36,20452,2,2,3,3,2,2,4,1,1,20.452
101288,21,20448,2,2,1,0,2,2,2,2,2,20.448
101159,29,20444,1,2,1,2,1,2,3,1,1,20.444
101425,22,20444,1,2,2,1,1,2,1,2,2,20.444
102016,35,20443,1,3,1,3,2,2,3,1,2,20.443
103780,41,20439,1,2,2,4,1,2,5,2,1,20.439
101201,20,20436,2,2,2,0,1,2,3,1,2,20.436
101418,22,20432,1,2,1,2,2,2,2,1,2,20.432
103193,38,20422,1,1,2,6,2,1,3,3,2,20.422
100997,33,20417,2,2,2,0,2,2,1,1,2,20.417
103117,43,20407,2,1,3,5,2,1,4,2,1,20.407
102782,28,20396,2,3,1,2,2,1,1,1,2,20.396
101995,20,20385,2,3,1,1,2,2,2,1,2,20.385
103201,44,20383,2,1,2,5,2,1,3,2,3,20.383
101318,21,20375,2,2,2,1,1,2,3,1,1,20.375
103114,43,20374,1,1,4,6,2,1,4,3,1,20.374
101443,36,20371,1,2,2,0,1,2,1,2,2,20.371
101445,22,20370,1,2,2,2,1,2,3,2,2,20.37
102300,22,20363,1,3,0,1,1,2,2,1,2,20.363
102753,34,20362,1,3,0,3,1,2,1,1,2,20.362
101775,24,20361,1,2,2,1,2,2,1,2,2,20.361
101310,21,20358,2,2,2,1,2,2,3,2,2,20.358
102768,25,20333,1,3,0,1,2,2,2,1,2,20.333
102038,20,20326,2,3,0,2,2,2,1,1,2,20.326
102438,23,20323,1,3,1,1,1,2,2,1,2,20.323
102469,23,20312,1,3,0,1,1,1,1,1,2,20.312
103614,49,20310,1,1,2,5,2,1,3,2,2,20.31
103539,48,20308,1,1,4,6,2,2,4,3,1,20.308
103285,45,20305,1,1,4,5,2,1,3,3,2,20.305
101340,21,20299,2,2,2,0,2,2,3,2,2,20.299
103362,32,20297,1,1,4,5,2,1,5,3,2,20.297
101922,29,20292,1,2,2,1,2,2,1,2,2,20.292
102780,25,20289,2,3,1,1,1,2,1,1,2,20.289
100966,19,20287,2,2,1,0,1,2,3,2,1,20.287
102158,21,20276,1,3,0,1,1,1,1,1,2,20.276
101456,22,20274,1,2,2,2,2,2,3,1,1,20.274
104083,29,20269,2,2,2,4,2,2,4,1,1,20.269
103207,44,20265,1,1,4,5,2,1,4,2,2,20.265
103456,36,20254,1,1,4,5,2,1,5,2,3,20.254
100840,18,20254,1,2,1,0,2,2,1,1,2,20.254
101722,24,20250,2,2,1,0,2,2,2,2,2,20.25
101453,26,20241,2,2,2,1,2,2,1,1,2,20.241
101874,25,20240,1,2,1,1,2,2,2,2,2,20.24
102316,22,20238,2,3,0,2,2,2,1,1,2,20.238
101170,20,20238,2,2,2,2,1,2,3,1,3,20.238
102598,24,20208,1,3,1,2,1,1,1,1,2,20.208
101901,25,20195,1,2,2,2,1,2,1,2,2,20.195
101190,32,20187,1,2,2,1,1,2,3,2,2,20.187
102012,20,20186,2,3,0,3,1,2,2,1,2,20.186
102047,20,20175,1,3,0,3,1,1,2,1,2,20.175
102194,21,20167,1,3,1,2,1,2,2,1,2,20.167
103208,44,20163,1,1,4,5,2,1,5,2,2,20.163
102340,35,20161,1,3,0,1,1,1,2,1,1,20.161
102637,24,20159,2,3,1,3,1,2,3,1,2,20.159
101579,23,20158,2,2,1,0,2,2,3,2,2,20.158
103873,44,20150,2,2,2,4,1,2,5,1,1,20.15
101884,25,20137,1,2,1,0,2,2,3,1,2,20.137
101472,22,20137,2,2,2,1,1,2,2,1,2,20.137
102601,24,20135,2,3,0,2,2,1,3,1,2,20.135
102463,23,20135,2,3,1,3,1,2,2,1,2,20.135
103777,41,20117,1,2,2,3,1,2,4,2,1,20.117
102882,40,20104,2,1,2,6,2,1,4,2,1,20.104
103536,48,20096,1,1,3,6,2,1,4,3,1,20.096
103613,49,20082,2,1,4,6,2,1,5,2,3,20.082
102307,22,20075,2,3,1,3,1,1,3,1,2,20.075
103360,27,20069,1,1,3,6,2,1,5,3,1,20.069
102662,38,20063,2,3,0,2,2,1,1,1,2,20.063
101446,22,20055,1,2,2,2,2,2,1,1,2,20.055
100863,18,20052,2,2,1,0,1,2,1,1,2,20.052
102169,21,20043,1,3,1,3,2,1,2,1,2,20.043
101350,29,20041,2,2,2,2,1,2,1,1,2,20.041
102650,24,20022,1,3,1,1,1,2,3,1,2,20.022
102878,40,20021,1,1,4,6,2,1,5,2,1,20.021
101424,27,20019,2,2,2,0,2,2,1,2,2,20.019
103203,44,20002,2,1,2,5,2,1,5,2,2,20.002
102617,24,20002,2,3,0,2,2,1,3,1,2,20.002
104082,38,20000,2,2,3,4,1,2,5,1,1,20
102428,23,19990,1,3,0,1,1,1,3,1,2,19.99
103352,29,19950,2,1,4,6,2,1,4,2,2,19.95
102870,40,19945,1,1,2,6,2,2,4,2,1,19.945
103601,49,19863,1,1,2,5,2,1,4,3,1,19.863
100808,18,19847,1,2,2,0,2,2,2,2,2,19.847
102279,22,19809,2,3,0,3,1,2,3,1,2,19.809
103020,42,19779,1,1,2,5,2,1,5,3,1,19.779
103027,42,19697,1,1,4,5,2,1,4,3,1,19.697
103351,46,19688,2,1,4,6,2,2,3,2,2,19.688
101714,28,19683,2,2,2,2,1,2,1,1,2,19.683
101276,21,19640,1,2,1,1,2,2,1,1,3,19.64
101572,23,19617,1,2,1,2,1,2,3,1,2,19.617
103675,50,19606,2,1,2,6,2,2,5,2,2,19.606
103836,43,19599,1,2,2,3,1,2,5,2,1,19.599
103346,46,19584,1,1,2,6,2,1,3,2,2,19.584
100950,19,19519,1,2,1,2,1,2,1,1,2,19.519
103434,31,19319,2,1,4,6,2,2,3,2,2,19.319
101986,37,19197,2,3,1,1,1,2,3,1,2,19.197
101985,20,19195,2,3,0,3,2,1,3,1,2,19.195
102127,21,19168,1,3,0,1,1,2,2,1,2,19.168
101854,25,19142,1,2,2,0,2,2,1,2,2,19.142
100946,19,19122,2,2,1,0,1,2,1,1,2,19.122
100803,34,19039,1,2,1,0,2,2,1,1,2,19.039
103743,40,19013,1,2,3,4,1,2,4,1,1,19.013
101054,29,18999,2,2,1,1,2,2,1,2,2,18.999
101542,30,18997,1,2,2,2,1,2,3,2,2,18.997
103876,44,18992,1,2,2,3,2,2,4,1,1,18.992
100839,33,18977,1,2,2,2,1,2,2,1,2,18.977
101502,22,18971,2,2,2,1,2,2,2,1,2,18.971
102522,23,18967,2,3,1,1,1,2,1,1,2,18.967
103282,45,18960,2,1,2,6,2,1,5,3,2,18.96
103118,43,18958,2,1,3,5,2,1,4,3,3,18.958
101267,20,18953,2,2,2,0,2,2,3,2,2,18.953
101586,23,18943,2,2,2,0,2,2,2,1,2,18.943
102508,36,18940,1,3,1,1,2,1,2,1,2,18.94
101946,34,18914,1,2,1,2,1,2,1,2,2,18.914
103433,32,18903,1,1,4,5,2,1,4,3,2,18.903
101550,22,18898,1,2,2,2,1,2,2,2,2,18.898
103606,28,18885,2,1,4,6,2,2,5,3,3,18.885
101853,25,18856,1,2,1,2,2,2,3,2,2,18.856
100965,34,18856,1,2,2,2,2,2,2,1,2,18.856
102356,22,18853,2,3,1,3,1,2,1,1,2,18.853
102147,31,18846,2,3,0,2,1,1,1,1,1,18.846
102647,24,18812,1,3,0,3,1,1,2,1,2,18.812
102034,20,18811,1,3,1,2,2,2,3,1,2,18.811
103914,45,18810,2,2,3,3,1,2,4,1,2,18.81
101741,24,18787,1,2,2,0,1,2,1,2,2,18.787
101481,22,18785,2,2,2,1,2,2,2,2,2,18.785
102430,23,18771,2,3,1,2,2,1,2,1,2,18.771
101988,27,18759,2,3,1,1,2,2,3,1,2,18.759
104026,33,18749,2,2,2,3,1,2,5,1,1,18.749
102587,24,18749,1,3,1,2,2,1,3,1,2,18.749
102621,24,18745,2,3,0,1,1,1,2,1,2,18.745
102273,21,18719,2,3,0,3,1,2,3,1,2,18.719
102144,21,18712,2,3,1,1,2,2,2,1,2,18.712
102108,20,18706,1,3,0,1,1,2,2,1,2,18.706
103640,49,18704,1,1,4,5,2,2,4,2,1,18.704
101530,22,18701,2,2,2,2,1,2,3,1,2,18.701
102791,25,18698,1,3,0,3,1,1,3,1,2,18.698
103120,43,18684,1,1,3,6,2,1,3,3,2,18.684
102183,21,18684,1,3,1,3,1,1,1,1,2,18.684
101762,32,18672,1,2,1,1,2,2,1,2,2,18.672
103804,42,18659,1,2,3,4,1,2,4,1,1,18.659
101205,20,18658,2,2,1,2,1,2,2,2,2,18.658
102075,20,18654,1,3,0,1,2,2,1,1,2,18.654
102641,24,18638,1,3,1,2,1,1,3,1,2,18.638
103112,43,18625,2,1,4,5,2,1,4,2,2,18.625
103308,32,18616,1,1,3,5,2,1,4,3,1,18.616
102365,22,18613,1,3,1,1,1,1,3,1,2,18.613
100831,18,18599,1,2,1,0,1,2,3,2,2,18.599
104048,49,18586,2,2,2,4,2,2,5,2,1,18.586
102131,21,18586,1,3,0,3,2,2,2,1,2,18.586
102553,23,18581,2,3,1,1,2,2,1,1,3,18.581
103058,42,18577,2,1,4,5,2,1,4,3,1,18.577
103190,44,18576,2,1,4,6,2,1,5,2,1,18.576
101943,25,18563,2,2,1,2,2,2,3,2,2,18.563
101131,20,18559,1,2,2,1,1,2,3,2,2,18.559
101387,21,18559,2,2,2,1,1,2,2,2,2,18.559
102591,24,18557,1,3,1,3,2,2,3,1,2,18.557
101537,22,18547,2,2,2,0,2,2,2,1,2,18.547
101507,22,18546,1,2,2,0,2,2,1,1,2,18.546
101058,19,18546,1,2,2,2,1,2,2,2,2,18.546
102375,22,18541,2,3,0,1,1,2,3,1,2,18.541
101705,32,18532,1,2,1,0,2,2,3,2,2,18.532
102973,41,18531,2,1,2,5,2,2,5,3,2,18.531
100915,18,18530,2,2,1,2,2,2,1,1,2,18.53
101625,23,18502,1,2,1,1,1,2,1,2,3,18.502
101143,20,18495,1,2,1,1,2,2,1,2,1,18.495
102163,30,18492,1,3,1,2,1,2,1,1,2,18.492
103822,27,18488,2,2,2,4,1,2,5,2,1,18.488
101412,22,18477,2,2,1,1,2,2,1,1,2,18.477
101729,24,18466,2,2,2,0,1,2,3,2,2,18.466
101323,21,18456,1,2,2,0,2,2,2,1,2,18.456
102633,24,18451,1,3,0,3,1,1,1,1,2,18.451
102779,25,18450,1,3,0,2,2,2,2,1,2,18.45
101849,24,18450,1,2,2,0,2,2,1,2,1,18.45
102413,22,18444,1,3,0,3,2,2,2,1,2,18.444
102898,40,18434,1,1,4,5,2,1,4,3,3,18.434
103604,49,18412,2,1,4,5,2,2,3,3,2,18.412
103986,47,18401,1,2,3,4,2,2,4,1,1,18.401
103579,48,18396,2,1,4,5,2,2,3,2,1,18.396
101573,23,18387,1,2,1,2,1,2,3,2,2,18.387
103812,35,18369,1,2,2,4,2,2,5,1,1,18.369
101435,22,18362,1,2,2,1,2,2,1,2,2,18.362
103459,47,18351,2,1,2,5,2,2,4,2,3,18.351
104009,48,18342,2,2,2,4,2,2,4,1,2,18.342
101834,34,18331,1,2,2,2,1,2,1,1,2,18.331
103104,43,18329,1,1,3,5,2,1,3,2,2,18.329
101103,19,18329,1,2,1,0,1,2,1,2,2,18.329
101327,33,18322,2,2,1,1,1,2,3,2,2,18.322
102054,20,18302,1,3,0,1,2,1,2,1,2,18.302
103755,40,18298,2,2,2,4,2,2,4,1,1,18.298
102697,30,18287,2,3,0,3,1,1,1,1,2,18.287
103609,49,18284,2,1,2,6,2,2,4,2,3,18.284
103709,50,18283,1,1,4,6,2,2,5,2,2,18.283
103049,42,18282,1,1,3,6,2,2,5,2,1,18.282
101629,36,18279,1,2,1,2,1,2,1,2,2,18.279
100924,18,18279,1,2,1,2,1,2,1,2,2,18.279
102756,25,18265,1,3,1,1,2,1,2,1,2,18.265
101811,24,18265,1,2,1,2,1,2,1,1,2,18.265
103967,27,18260,1,2,3,4,1,2,4,1,1,18.26
103605,49,18257,2,1,4,6,2,2,4,3,2,18.257
103672,50,18231,1,1,2,5,2,2,4,2,2,18.231
103460,47,18211,2,1,2,5,2,2,5,2,1,18.211
101844,24,18211,2,2,1,0,2,2,1,2,1,18.211
101202,20,18185,2,2,2,1,2,2,2,2,2,18.185
102843,25,18179,2,3,0,2,2,1,3,1,3,18.179
101439,22,18162,1,2,1,0,1,2,2,1,2,18.162
102171,21,18161,1,3,0,2,2,2,3,1,2,18.161
101369,21,18153,1,2,2,0,1,2,2,1,2,18.153
101976,34,18143,2,2,1,0,2,2,2,2,1,18.143
101050,19,18135,1,2,2,1,2,2,3,1,2,18.135
102834,33,18134,1,3,1,2,1,1,1,1,2,18.134
101351,21,18129,1,2,1,1,2,2,1,2,2,18.129
103305,45,18120,1,1,4,5,2,1,5,2,3,18.12
101713,37,18105,1,2,2,1,2,2,3,2,1,18.105
101933,25,18105,2,2,1,1,2,2,2,2,2,18.105
102907,27,18103,1,1,3,5,2,2,3,2,2,18.103
101101,19,18082,2,2,2,0,2,2,1,2,2,18.082
101505,22,18069,1,2,1,2,1,2,1,1,2,18.069
101474,22,18062,1,2,1,0,1,2,1,1,2,18.062
102143,33,18052,2,3,1,1,1,2,2,1,1,18.052
103872,44,18031,2,2,3,3,2,2,4,2,1,18.031
103870,38,18025,1,2,2,4,1,2,4,1,1,18.025
103028,42,18023,2,1,4,6,2,2,4,2,2,18.023
103639,49,18019,2,1,3,6,2,2,3,2,2,18.019
100856,18,18014,1,2,1,1,1,2,3,2,2,18.014
103368,46,18012,2,1,3,6,2,2,4,2,1,18.012
101973,25,18012,1,2,2,0,2,2,1,1,2,18.012
101227,20,18005,1,2,1,0,2,2,2,2,2,18.005
101610,23,17999,1,2,1,2,1,2,2,1,2,17.999
103277,45,17982,1,1,2,6,2,2,4,2,3,17.982
101907,25,17979,2,2,1,0,1,2,2,1,2,17.979
101385,37,17978,2,2,1,2,2,2,1,2,2,17.978
103776,34,17977,1,2,3,3,2,2,5,2,1,17.977
103976,26,17971,1,2,3,4,1,2,4,2,1,17.971
103619,30,17962,2,1,3,6,2,2,3,3,3,17.962
102093,20,17957,1,3,0,1,2,2,1,1,2,17.957
102738,25,17946,1,3,1,3,1,1,1,1,2,17.946
102360,22,17926,1,3,0,1,2,2,1,1,2,17.926
101191,20,17921,2,2,2,1,2,2,2,1,2,17.921
102450,23,17917,2,3,0,1,1,2,2,1,1,17.917
102382,22,17917,2,3,1,1,2,2,2,1,2,17.917
104013,34,17916,1,2,3,4,1,2,5,2,2,17.916
103188,44,17906,2,1,4,6,2,2,4,3,1,17.906
100825,18,17905,2,2,1,0,2,2,2,2,2,17.905
102909,40,17888,1,1,3,6,2,2,3,3,1,17.888
103602,49,17875,2,1,3,5,2,2,3,3,1,17.875
103529,48,17862,1,1,4,5,2,1,3,2,1,17.862
102934,41,17862,2,1,2,6,2,2,3,3,1,17.862
102792,25,17854,1,3,1,2,2,2,2,1,2,17.854
100917,18,17839,1,2,2,0,1,2,2,1,2,17.839
101850,24,17838,2,2,2,0,2,2,3,2,2,17.838
101822,24,17838,1,2,2,0,2,2,2,2,2,17.838
101119,20,17830,2,2,2,2,1,2,1,2,2,17.83
101606,23,17824,1,2,2,2,1,2,2,2,2,17.824
102231,21,17817,1,3,0,3,2,2,3,1,2,17.817
102381,22,17810,2,3,1,1,2,2,1,1,2,17.81
100864,18,17795,1,2,1,1,2,2,3,1,2,17.795
103126,27,17780,2,1,4,6,2,1,4,3,2,17.78
102675,24,17776,1,3,0,1,2,1,1,1,2,17.776
102409,22,17772,1,3,0,1,2,2,3,1,1,17.772
102925,40,17768,2,1,4,6,2,2,5,2,2,17.768
101847,24,17755,1,2,1,2,2,2,3,2,2,17.755
102510,35,17753,1,3,1,3,1,2,2,1,2,17.753
103563,48,17747,2,1,2,6,2,1,5,3,2,17.747
102865,25,17733,1,3,0,3,2,1,2,1,2,17.733
102937,41,17729,1,1,4,5,2,2,3,2,3,17.729
101820,24,17722,1,2,1,2,1,2,2,1,2,17.722
102139,21,17700,1,3,0,3,1,1,1,1,2,17.7
102071,20,17692,2,3,1,2,1,2,2,1,2,17.692
101104,19,17691,1,2,1,0,2,2,1,2,2,17.691
101880,25,17687,2,2,2,0,1,2,1,1,2,17.687
100914,18,17686,1,2,1,2,1,2,1,2,2,17.686
102517,23,17681,2,3,1,1,1,2,2,1,2,17.681
103026,42,17680,1,1,4,5,2,2,4,2,1,17.68
101413,22,17680,1,2,1,1,2,2,1,2,2,17.68
101704,24,17661,2,2,1,0,2,2,2,2,2,17.661
102739,25,17658,1,3,1,3,1,1,2,1,2,17.658
100889,31,17624,2,2,1,0,2,2,3,2,2,17.624
102025,20,17619,1,3,0,3,1,1,1,1,2,17.619
103849,43,17615,1,2,3,4,2,2,5,2,1,17.615
101099,19,17611,1,2,1,2,2,2,2,2,1,17.611
103105,43,17602,1,1,4,5,2,2,5,3,2,17.602
101873,29,17584,1,2,1,1,2,2,1,2,2,17.584
103082,42,17580,2,1,3,6,2,1,3,2,3,17.58
102752,25,17570,1,3,1,3,1,2,1,1,2,17.57
103347,46,17567,1,1,2,6,2,1,4,2,3,17.567
102781,25,17567,2,3,1,2,2,2,2,1,2,17.567
104084,50,17560,2,2,2,3,2,2,5,2,2,17.56
102760,25,17535,2,3,1,3,2,1,1,1,1,17.535
103435,47,17524,1,1,4,6,2,2,5,2,2,17.524
103388,46,17524,2,1,2,6,2,1,4,3,2,17.524
101411,22,17512,2,2,1,1,1,2,3,1,2,17.512
102422,22,17512,2,3,1,1,2,2,2,1,2,17.512
103024,33,17511,1,1,2,6,2,1,5,3,1,17.511
101994,20,17508,1,3,0,2,2,2,2,1,2,17.508
102614,26,17495,1,3,1,3,2,2,3,1,2,17.495
102128,21,17479,2,3,0,2,2,2,3,1,2,17.479
102321,22,17472,1,3,0,1,2,2,2,1,2,17.472
101529,22,17466,2,2,2,2,1,2,2,2,2,17.466
102074,30,17462,1,3,1,3,2,1,2,1,2,17.462
103674,50,17457,1,1,2,5,2,1,3,3,1,17.457
103920,45,17446,1,2,2,3,2,2,5,1,1,17.446
103286,45,17444,2,1,4,6,2,2,4,3,1,17.444
103361,46,17442,1,1,4,5,2,1,3,2,2,17.442
103344,46,17430,1,1,2,5,2,2,4,2,1,17.43
101789,24,17425,2,2,2,2,2,2,3,2,2,17.425
102282,22,17419,1,3,1,2,2,1,1,1,2,17.419
102212,21,17418,2,3,1,2,2,1,3,1,2,17.418
101856,25,17415,1,2,1,1,2,2,1,2,3,17.415
102464,23,17412,2,3,1,3,1,1,2,1,2,17.412
103987,27,17402,1,2,2,4,1,2,4,2,1,17.402
101224,20,17394,2,2,1,2,2,2,3,1,2,17.394
101599,23,17384,2,2,1,1,2,2,3,1,2,17.384
100843,18,17383,1,2,1,2,1,2,3,2,2,17.383
104017,33,17353,2,2,2,3,2,2,4,1,1,17.353
103823,42,17351,1,2,3,3,2,2,5,1,1,17.351
103874,44,17328,1,2,3,4,1,2,4,2,2,17.328
101279,21,17314,1,2,2,2,1,2,1,2,2,17.314
103029,30,17304,1,1,2,6,2,2,5,2,2,17.304
101799,24,17303,2,2,1,1,2,2,2,2,2,17.303
102236,21,17296,1,3,0,1,2,2,3,1,2,17.296
101574,37,17268,2,2,2,0,2,2,3,1,1,17.268
102214,21,17254,2,3,0,1,2,1,1,1,1,17.254
102281,22,17231,2,3,1,1,2,2,3,1,3,17.231
101575,26,17226,2,2,2,1,1,2,2,1,2,17.226
102863,25,17210,2,3,0,2,1,2,2,1,2,17.21
103526,48,17204,1,1,3,6,2,2,5,3,2,17.204
103289,45,17204,1,1,2,5,2,1,5,3,1,17.204
101657,23,17203,1,2,2,0,2,2,2,2,1,17.203
104091,50,17192,1,2,3,3,2,2,5,2,1,17.192
103516,47,17184,2,1,2,6,2,1,4,3,2,17.184
103329,37,17179,1,1,3,6,2,2,4,3,3,17.179
103182,44,17170,2,1,3,5,2,2,3,2,2,17.17
100990,19,17168,2,2,1,0,1,2,2,1,2,17.168
101576,23,17155,1,2,2,1,2,2,2,2,2,17.155
103452,47,17154,2,1,4,5,2,2,5,2,1,17.154
103023,42,17145,2,1,2,6,2,1,5,2,1,17.145
101878,25,17135,1,2,1,1,1,2,1,2,2,17.135
102256,21,17129,1,3,1,1,1,1,3,1,2,17.129
101479,33,17128,1,2,2,0,1,2,1,2,2,17.128
103552,48,17117,1,1,4,5,2,1,5,2,2,17.117
103268,44,17104,2,1,4,6,2,1,3,3,2,17.104
104052,37,17101,1,2,3,3,2,2,4,2,1,17.101
102558,23,17098,1,3,0,2,2,2,1,1,2,17.098
103022,37,17091,1,1,2,6,2,1,4,2,1,17.091
103958,46,17088,1,2,2,4,2,2,5,2,1,17.088
101304,21,17078,2,2,2,2,2,2,3,2,2,17.078
103629,49,17072,2,1,4,6,2,2,4,2,1,17.072
103478,47,17061,2,1,4,6,2,1,5,2,3,17.061
103453,28,17055,1,1,4,5,2,2,5,3,2,17.055
102287,22,17046,2,3,1,1,2,1,3,1,1,17.046
101028,37,17043,2,2,2,1,2,2,3,2,2,17.043
101469,22,17031,1,2,1,2,1,2,2,2,2,17.031
101638,23,17022,1,2,1,0,1,2,3,2,2,17.022
100994,19,17006,1,2,1,2,2,2,3,2,2,17.006
101894,38,16999,1,2,2,0,2,2,1,1,2,16.999
100824,29,16990,2,2,1,0,1,2,1,1,2,16.99
102052,20,16988,1,3,0,1,2,2,1,1,2,16.988
103542,48,16984,1,1,3,5,2,1,3,3,1,16.984
100828,18,16975,2,2,1,1,2,2,1,2,2,16.975
103129,43,16969,1,1,4,6,2,2,4,2,3,16.969
102910,40,16965,1,1,4,6,2,2,3,3,2,16.965
101780,24,16960,2,2,1,1,1,2,3,2,1,16.96
101263,20,16951,2,2,2,0,1,2,2,2,2,16.951
100984,19,16942,1,2,1,2,2,2,1,2,2,16.942
102261,21,16936,1,3,0,3,1,2,1,1,2,16.936
101660,23,16935,1,2,2,1,2,2,3,1,2,16.935
103796,41,16921,2,2,3,3,1,2,5,1,1,16.921
102013,29,16918,2,3,0,3,1,1,1,1,2,16.918
100811,18,16908,1,2,2,2,2,2,2,1,2,16.908
102821,25,16886,1,3,0,3,2,1,2,1,2,16.886
103032,42,16878,2,1,4,6,2,2,4,3,2,16.878
102676,24,16866,2,3,0,2,1,1,2,1,2,16.866
103227,38,16855,2,1,4,5,2,1,3,3,2,16.855
102193,36,16852,1,3,0,2,2,2,2,1,2,16.852
101261,20,16828,2,2,1,1,2,2,1,1,2,16.828
103731,50,16823,2,1,4,5,2,1,3,3,2,16.823
100902,18,16823,2,2,1,1,2,2,3,1,2,16.823
103375,32,16819,1,1,4,5,2,2,4,2,3,16.819
102280,22,16806,1,3,0,3,1,1,3,1,2,16.806
101082,19,16803,1,2,2,1,1,2,2,2,2,16.803
103528,48,16779,1,1,4,5,2,2,3,2,1,16.779
101716,24,16770,1,2,2,2,2,2,2,2,2,16.77
101199,20,16770,1,2,2,2,2,2,3,2,2,16.77
102432,23,16770,1,3,0,3,2,1,2,1,2,16.77
103706,50,16760,1,1,3,6,2,1,3,2,1,16.76
103179,44,16753,1,1,2,6,2,2,3,2,1,16.753
101717,24,16749,2,2,1,1,1,2,3,2,2,16.749
103679,50,16739,2,1,4,6,2,2,3,3,2,16.739
101415,22,16738,2,2,2,0,2,2,1,2,2,16.738
102923,40,16721,2,1,3,6,2,1,4,2,2,16.721
102448,23,16721,1,3,1,2,2,2,1,1,2,16.721
101490,22,16712,1,2,2,0,2,2,2,2,2,16.712
102933,41,16700,1,1,2,5,2,1,5,3,2,16.7
102278,22,16693,1,3,0,1,1,2,1,1,2,16.693
101069,19,16673,2,2,1,0,1,2,2,1,2,16.673
101156,20,16668,1,2,1,0,2,2,2,1,2,16.668
103106,43,16659,2,1,4,5,2,1,4,2,2,16.659
102557,23,16650,2,3,0,2,1,1,2,1,2,16.65
103955,46,16646,2,2,2,4,1,2,5,2,2,16.646
101064,19,16639,1,2,2,1,2,2,2,2,2,16.639
103886,36,16636,1,2,3,3,1,2,5,2,1,16.636
103751,31,16628,1,2,2,3,2,2,4,1,1,16.628
102437,23,16605,1,3,0,2,2,1,1,1,2,16.605
103688,50,16584,1,1,3,5,2,2,3,3,3,16.584
102799,25,16576,1,3,0,3,2,2,2,1,1,16.576
101835,24,16563,1,2,2,2,2,2,3,2,2,16.563
102889,40,16552,2,1,4,6,2,2,4,2,3,16.552
101506,31,16552,1,2,2,0,1,2,1,1,2,16.552
102064,20,16551,2,3,1,3,2,2,2,1,1,16.551
101753,24,16541,2,2,1,2,1,2,1,2,2,16.541
103390,46,16531,2,1,4,6,2,2,4,3,1,16.531
101071,19,16530,2,2,1,2,2,2,2,2,2,16.53
102373,22,16527,1,3,1,2,2,2,3,1,2,16.527
102873,40,16523,2,1,3,6,2,2,4,2,1,16.523
102634,24,16523,1,3,0,3,2,2,3,1,2,16.523
100951,19,16520,2,2,2,0,1,2,3,2,3,16.52
102607,24,16505,1,3,1,3,1,2,3,1,2,16.505
103881,44,16494,1,2,2,4,2,2,5,1,1,16.494
103925,45,16492,2,2,3,4,2,2,4,2,1,16.492
101998,34,16487,2,3,1,3,2,1,3,1,2,16.487
102580,23,16481,1,3,1,3,1,1,3,1,2,16.481
100860,18,16471,1,2,2,0,1,2,3,1,2,16.471
101162,20,16470,2,2,2,0,1,2,3,1,2,16.47
102851,25,16461,2,3,1,1,1,2,1,1,2,16.461
102399,36,16450,1,3,0,2,2,1,2,1,2,16.45
103794,41,16434,1,2,2,3,1,2,4,2,1,16.434
103436,27,16415,1,1,4,6,2,1,4,2,2,16.415
102576,31,16415,1,3,1,1,2,2,1,1,2,16.415
101342,21,16414,2,2,2,2,1,2,2,1,2,16.414
103635,33,16412,1,1,4,6,2,1,5,3,1,16.412
101578,23,16411,1,2,2,2,2,2,3,2,2,16.411
103306,45,16406,1,1,2,6,2,2,4,3,2,16.406
101861,25,16397,1,2,1,0,2,2,1,1,2,16.397
100913,18,16394,1,2,1,1,1,2,3,1,2,16.394
102084,20,16379,2,3,1,2,2,1,3,1,2,16.379
100873,18,16377,1,2,1,0,1,2,2,2,2,16.377
101246,20,16362,1,2,2,2,2,2,1,2,2,16.362
101987,20,16356,2,3,1,1,2,2,1,1,2,16.356
104012,48,16355,2,2,3,4,1,2,4,2,1,16.355
102658,24,16335,2,3,0,1,1,2,2,1,2,16.335
101639,23,16324,2,2,1,1,2,2,3,2,2,16.324
103381,46,16316,1,1,3,5,2,2,3,2,1,16.316
103603,49,16312,1,1,3,5,2,1,3,2,2,16.312
101587,26,16300,2,2,2,0,2,2,3,2,2,16.3
102885,29,16258,1,1,2,5,2,2,5,3,1,16.258
103083,42,16252,2,1,3,6,2,1,3,3,3,16.252
101428,22,16242,2,2,2,0,1,2,1,2,2,16.242
102566,23,16229,1,3,0,3,2,1,1,1,2,16.229
101025,19,16219,1,2,1,2,2,2,3,2,2,16.219
103211,44,16211,1,1,3,5,2,1,5,3,3,16.211
101749,30,16211,1,2,2,1,1,2,3,1,2,16.211
102654,26,16207,2,3,0,2,1,2,2,1,2,16.207
102516,23,16205,2,3,0,3,1,1,3,1,2,16.205
102965,41,16204,2,1,2,5,2,2,5,2,2,16.204
101024,19,16201,2,2,1,1,2,2,1,1,2,16.201
103921,45,16178,2,2,3,4,1,2,5,1,1,16.178
101152,20,16174,2,2,2,1,2,2,1,2,2,16.174
102874,40,16156,2,1,3,6,2,2,5,3,1,16.156
